0
0
0
0
0
0
0
11.93074074
329.9044444
559.0896296
698.577037
762.7174074
765.9162963
712.1692593
593.9307407
395.0785185
101.7977778
0
0
0
0
0
0
0
0
0
0
0
0
0
0
16.78444444
369.0025926
597.4455556
731.7044444
793.4974074
793.5088889
734.4188889
611.3625926
408.4359259
110.4140741
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13.29407407
336.9003704
565.4462963
701.9062963
761.5725926
763.3862963
704.6618519
569.3033333
343.5644444
83.39555556
0
0
0
0
0
0
0
0
0
0
0
0
0
0
17.87
371.7925926
598.1596296
735.6681481
797.9255556
800.3722222
744.7803704
624.5255556
424.9466667
126.3314815
0
0
0
0
0
0
0
0
0
0
0
0
0
0
17.02296296
357.4548148
582.0044444
719.317037
782.7018519
783.5766667
727.3385185
608.0859259
407.9648148
119.5303704
0
0
0
0
0
0
0
0
0
0
0
0
0
0
21.10148148
381.4040741
605.587037
739.3111111
800.5544444
802.5844444
746.43
626.2374074
427.5862963
136.9448148
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20.58222222
368.6462963
589.9333333
721.0155556
781.7392593
782.952963
725.0574074
601.9051852
397.5877778
116.5274074
0
0
0
0
0
0
0
0
0
0
0
0
0
0
18.9337037
357.9085185
584.0437037
720.6292593
784.1025926
785.5403704
727.5566667
603.7744444
399.8707407
118.3718519
0
0
0
0
0
0
0
0
0
0
0
0
0
0
10.59074074
229.3822222
474.4340741
699.15
766.4259259
769.1481481
711.6888889
589.3188889
373.4344444
91.15925926
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22.28296296
368.0003704
582.7403704
733.9603704
819.9781481
825.7877778
768.6474074
643.4462963
432.2744444
134.2366667
0
0
0
0
0
0
0
0
0
0
0
0
0
0
25.48222222
381.5962963
605.1344444
741.3159259
806.7425926
808.962963
749.4837037
622.3585185
412.1714815
122.39
0
0
0
0
0
0
0
0
0
0
0
0
0
0
6.673703704
183.6159259
484.3562963
700.8922222
783.587037
789.7077778
732.4440741
607.8855556
401.8640741
117.967037
0
0
0
0
0
0
0
0
0
0
0
0
0
0
20.33851852
318.4033333
564.1274074
707.3948148
779.8637037
779.392963
717.9507407
593.7585185
391.0744444
116.5744444
0
0
0
0
0
0
0
0
0
0
0
0
0
0
19.92222222
303.9314815
586.4840741
721.1822222
782.4874074
784.4337037
729.2318519
611.5437037
414.8025926
133.2748148
0
0
0
0
0
0
0
0
0
0
0
0
0
0
12.28407407
267.1137037
523.75
682.9296296
757.8351852
768.6914815
715.2603704
592.347037
387.6744444
106.3355556
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22.52333333
332.1940741
562.7755556
700.0777778
762.6677778
763.7411111
702.4196296
572.5337037
359.7222222
94.81777778
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5.02
116.0281481
301.3262963
454.2766667
555.4859259
535.6533333
408.717037
243.9781481
143.937037
41.64148148
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.65481481
149.7466667
239.4792593
166.6888889
255.4337037
425.0666667
337.9422222
269.1581481
141.2314815
28.20592593
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4.981851852
92.73296296
343.5814815
652.2140741
773.2137037
752.2911111
681.6585185
359.7259259
80.38148148
4.895555556
0
0
0
0
0
0
0
0
0
0
0
0
0
0
11.14666667
203.3044444
468.4566667
664.8711111
759.8337037
749.197037
648.3292593
513.3048148
338.1511111
87.03777778
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9.266666667
158.5562963
547.42
707.0851852
811.737037
818.4544444
759.5807407
637.6648148
432.5148148
134.7348148
0
0
0
0
0
0
0
0
0
0
0
0
0
0
15.67555556
150.8955556
181.1818519
225.9759259
393.6388889
297.7325926
194.9859259
98.36
34.00296296
2.536296296
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2.864814815
62.05555556
216.2014815
490.3796296
519.4051852
529.8474074
560.9844444
494.5125926
294.2103704
49.02407407
0
0
0
0
0
0
0
0
0
0
0
0
0
0
22.94518519
210.3211111
367.1362963
489.3155556
583.7996296
709.0788889
641.7892593
522.3777778
330.4607407
75.76814815
0
0
0
0
0
0
0
0
0
0
0
0
0
0
40.56222222
337.4733333
554.3251852
704.7985185
782.9014815
787
732.792963
614.8840741
419.7055556
137.7425926
0
0
0
0
0
0
0
0
0
0
0
0
0
0
46.6
362.8674074
